SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,player_on,HeaveMakes,Blocked3s,BlockedArc3,BlockedCorner3,player_id,team_id,year,season,player_vs,3pt And 1 Free Throw Trips,FoulsDrawn,Offensive Fouls Drawn,FTA_Rate,TOV%,ortg,drtg,StepOutOfBoundsTurnovers,Loose Ball Fouls Drawn,NonShootingPenaltyNonTakeFoulsDrawn,BlockingFouls,Charge Fouls,Charge Fouls Drawn,BlockingFoulsDrawn,Transition Take Fouls,Transition Take Fouls Drawn,aEfgPct,aFTA_Rate,aTOV%,aTsPct,aOffFGReboundPct,adrtg,aortg,rEfgPct,rFTA_Rate,rTOV%,rTsPct,rOffFGReboundPct,rdrtg,rortg
2866.0,48.0,-49.0,99.0,99.0,31.0,61.0,8.0,198.0,11.0,18.0,2.0,5.0,5.0,5.0,4.0,12.0,2.0,9.0,2.0,3.0,,,,,10.0,30.0,,1.0,3.0,8.0,17.0,39.0,12.0,33.0,12.0,82.0,131.0,2.0,7.0,,1.0,1.0,5.0,5.0,9.0,3.0,8.0,3.0,22.0,16.0,18.0,30.0,6.0,2.0,,30.0,10.0,2.0,1.0,8.0,10.0,18.0,8.0,2.0,6.0,1.0,1.0,46.0,3.0,7.0,,13.0,13.0,6.0,32.0,10.0,42.0,2.0,1.0,,1.0,14.0,1.0,9.0,14.0,3.0,5.0,2.0,28.0,2.0,12.0,15.0,27.0,,1.0,,20.0,3.0,1.0,8.0,,3.0,3.0,2.0,,1.0,3.0,1.0,1.0,,,,77.0,22.0,31.0,4.0,0.4705882352941176,0.5,0.8333333333333334,0.3636363636363636,,0.375,0.3636363636363636,0.4358974358974359,0.2857142857142857,0.5555555555555556,0.4861111111111111,0.25,0.5588235294117647,0.5125,0.2777777777777778,0.55,0.4583333333333333,0.0303030303030303,0.0512820512820512,0.0555555555555555,0.0833333333333333,,,0.0333333333333333,0.5,0.8571428571428571,,0.6190476190476191,0.3333333333333333,0.6190476190476191,0.1428571428571428,0.6190476190476191,0.238095238095238,0.4285714285714285,0.5714285714285714,,0.15,,0.7,0.5,1.0,0.6875,0.4,0.0512820512820512,99.48360083740404,0.3333333333333333,16.11111111111111,12.83838383838384,15.606060606060606,11.696969696969695,0.25,0.6111111111111112,0.6470588235294118,0.5454545454545454,0.1666666666666666,0.3333333333333333,0.3636363636363636,0.25,0.125,0.2222222222222222,0.2222222222222222,0.5,0.0416666666666666,0.6666666666666666,0.6666666666666666,1.0,0.4166666666666667,0.3333333333333333,0.3448275862068966,0.8,0.625,0.4,,,,,0.125,,,0.2941176470588235,1.0,,,0.4705882352941176,0.375,0.7083333333333334,0.3333333333333333,0.4911986111111111,0.6175666666666667,0.5058588235294117,0.1038961038961039,0.1818181818181818,,0.0609756097560975,0.2682926829268293,7.820512820512822,26.12424242424242,0.3131313131313131,True,,,,,1630686,1610612749,2022,2021-22,False,,17.0,1.0,0.2777777777777778,28.34008097165992,82.82828282828282,132.32323232323233,,1.0,3.0,,2.0,2.0,,,,0.5316903683059403,0.2481566246158673,13.914659825285394,0.5656292145621866,0.2669223965038578,112.55025395827474,112.55025395827474,-0.04557925719482919,0.029621153161910496,14.425421146374525,-0.053129214562186666,-0.028827158408619796,19.772978364957595,-29.721971129991914
234194.6,3903.0,324.0,8101.0,8091.0,2125.0,1631.0,882.0,16192.0,1346.0,1981.0,273.0,429.0,328.0,483.0,607.0,1416.0,306.0,744.0,306.0,783.0,22.0,72.0,75.0,209.0,835.0,2335.0,65.0,178.0,191.0,572.0,2259.0,4141.0,1141.0,3118.0,1447.0,9388.0,9064.0,343.0,592.0,87.0,250.0,157.0,1104.0,533.0,985.0,266.0,781.0,589.0,2453.0,2084.0,2434.0,2700.0,723.0,398.0,13.0,2322.0,835.0,317.0,37.0,1042.0,900.0,1942.0,605.0,295.0,709.0,227.0,106.0,4784.0,444.0,541.0,33.0,1646.0,1331.0,151.0,3128.0,1018.0,4146.0,131.0,622.0,396.0,226.0,592.0,119.0,377.0,480.0,62.0,215.0,58.0,1072.0,89.0,283.0,710.0,1467.0,1.0,101.0,83.0,1861.0,169.0,49.0,744.0,45.0,181.0,308.0,169.0,16.0,123.0,323.0,213.0,16.0,3.0,2.0,14.0,8284.0,2410.0,2099.0,102.0,0.4612660469234174,0.5058252427184466,0.7887817703768624,0.3659397049390635,0.348,0.3405889884763124,0.3674718196457326,0.5455204056991065,0.5793918918918919,0.5411167512690356,0.5469761675161868,0.5623515439429929,0.5277463193657984,0.5805690147844452,0.5905680600214362,0.5827767175572519,0.4295357487257198,0.0118665811417575,0.0765515575947838,0.08329126703685,0.096045197740113,0.021505376344086,0.0178799489144316,0.0098501070663811,0.5522388059701493,0.825136612021858,0.1675126903553299,0.7155913978494624,0.2908602150537634,0.7990291262135922,0.2311296199895887,0.7594387755102041,0.2605130917746628,0.3380726698262243,0.3033707865168539,0.1971830985915492,0.2308223911541119,0.2320675105485232,0.6416,0.7137452711223203,0.8235294117647058,0.7967479674796748,0.806941431670282,0.0381590445674337,99.56028021141393,0.6594427244582043,13.949388964325392,14.978445186009148,13.407233674854956,14.4544061302682,0.2729026036644166,0.679454820797577,0.7411894273127754,0.5267459138187222,0.1950681912109106,0.4286723163841808,0.47421875,0.3739703459637561,0.102493456398953,0.4112903225806452,0.4203296703296703,0.3464052287581699,0.1078660972585755,0.3908045977011494,0.3979193758127438,0.9640522875816994,0.3216696514671442,0.3576017130620985,0.361159169550173,0.7245508982035929,0.5095011876484561,0.6363636363636364,0.2051282051282051,0.0855106888361045,0.3055555555555556,0.9090909090909092,0.2114014251781472,0.3651685393258427,0.8461538461538461,0.2734994337485844,0.6790890269151139,0.1183465458663646,0.3588516746411483,0.3238958097395243,0.3339160839160839,0.7024383523901364,0.359603789836348,0.529595503522586,0.5498533582089548,0.521817883628066,0.1001652472352866,0.1577608142493638,0.0139638210092034,0.1175969322539412,0.2612910097997443,6.951799082347255,25.806382296343813,0.2623132946549809,False,,15.0,13.0,2.0,1630686,1610612749,2022,2021-22,False,11.0,1592.0,96.0,0.2563714010194242,13.182748307886039,115.8869275398099,112.02570757631936,35.0,87.0,143.0,,48.0,24.0,,,,0.5316903683059403,0.2481566246158673,13.914659825285394,0.5656292145621866,0.2669223965038578,112.55025395827474,112.55025395827474,0.015285799210246531,0.00821477640355689,-0.7319115173993556,0.014939800222258603,-0.006409304729194987,-0.5245463819553748,3.336673581535166
9941.0,166.0,-85.0,333.0,337.0,47.0,114.0,41.0,670.0,67.0,108.0,18.0,26.0,7.0,12.0,27.0,76.0,8.0,19.0,11.0,34.0,2.0,6.0,2.0,6.0,23.0,74.0,,5.0,4.0,9.0,102.0,203.0,34.0,108.0,34.0,340.0,425.0,20.0,32.0,2.0,11.0,,46.0,12.0,25.0,6.0,15.0,10.0,52.0,84.0,120.0,84.0,18.0,32.0,,74.0,23.0,23.0,,42.0,28.0,70.0,18.0,10.0,28.0,12.0,2.0,168.0,12.0,33.0,1.0,47.0,51.0,7.0,105.0,46.0,151.0,6.0,28.0,14.0,14.0,25.0,5.0,16.0,20.0,6.0,9.0,2.0,45.0,2.0,6.0,41.0,66.0,,4.0,3.0,56.0,7.0,1.0,29.0,,1.0,15.0,5.0,,10.0,17.0,7.0,2.0,,1.0,,294.0,52.0,47.0,8.0,0.4117647058823529,0.4883720930232558,0.8235294117647058,0.3148148148148148,0.1818181818181818,0.4,0.3148148148148148,0.5024630541871922,0.625,0.48,0.4919614147909968,0.5348837209302325,0.525,0.5089820359281437,0.5227272727272727,0.5531914893617021,0.3472668810289389,,0.1133004926108374,0.1203703703703703,0.131578947368421,,,,0.5555555555555556,1.0,0.0833333333333333,0.6623376623376623,0.33,0.746031746031746,0.1621621621621621,0.7,0.2586206896551724,0.3170731707317073,0.375,0.1818181818181818,0.1764705882352941,0.1304347826086956,0.5833333333333334,0.6666666666666666,0.7857142857142857,0.76,0.6923076923076923,0.0397350993377483,97.05261040136809,0.4117647058823529,15.75075075075075,13.934718100890208,15.126126126126126,13.578635014836795,0.3472668810289389,0.6203703703703703,0.7052631578947368,0.417910447761194,0.2443729903536977,0.3552631578947368,0.4090909090909091,0.4444444444444444,0.0610932475884244,0.4210526315789473,0.4210526315789473,0.25,0.1093247588424437,0.3235294117647059,0.3235294117647059,0.9090909090909092,0.2379421221864952,0.3108108108108108,0.3108108108108108,0.782608695652174,0.6046511627906976,0.6923076923076923,,0.1395348837209302,0.3333333333333333,0.5,0.1162790697674418,,,0.3,0.5833333333333334,0.15,0.3333333333333333,0.225,0.4444444444444444,0.6945337620578779,0.3108108108108108,0.5054819935691318,0.5781,0.48444125,0.087087087087087,0.1288888888888889,,0.1352941176470588,0.1529411764705882,5.395073891625616,25.125925925925927,0.1411411411411411,True,,2.0,1.0,1.0,1630686,1610612760,2022,2021-22,False,,52.0,1.0,0.18006430868167203,13.44728663638537,102.10210210210211,126.11275964391692,1.0,1.0,1.0,,,,,,,0.5316903683059403,0.2481566246158673,13.914659825285394,0.5656292145621866,0.2669223965038578,112.55025395827474,112.55025395827474,-0.03972895351494349,-0.06809231593419526,-0.46737318890002477,-0.056647178634042894,-0.00830170684868542,13.56250568564218,-10.448151856172629
227719.0,3795.0,-579.0,7787.0,7780.0,1561.0,1684.0,859.0,15567.0,1119.0,1853.0,195.0,351.0,219.0,349.0,758.0,1750.0,171.0,438.0,218.0,638.0,24.0,59.0,43.0,115.0,739.0,2320.0,58.0,210.0,151.0,472.0,2048.0,4041.0,957.0,2958.0,1199.0,8166.0,8745.0,275.0,538.0,82.0,269.0,135.0,931.0,395.0,731.0,194.0,587.0,392.0,1764.0,1918.0,2178.0,2379.0,492.0,336.0,8.0,2312.0,739.0,444.0,23.0,959.0,793.0,1752.0,584.0,209.0,571.0,313.0,75.0,4297.0,387.0,588.0,18.0,1543.0,1255.0,151.0,2949.0,993.0,3942.0,144.0,594.0,377.0,217.0,670.0,103.0,420.0,427.0,65.0,250.0,58.0,1097.0,99.0,194.0,732.0,1431.0,1.0,68.0,63.0,1576.0,137.0,33.0,703.0,13.0,118.0,335.0,158.0,13.0,164.0,363.0,224.0,18.0,2.0,1.0,12.0,7235.0,1732.0,1539.0,82.0,0.46826171875,0.5101063829787233,0.8286311389759665,0.3235294117647059,0.3048327137546468,0.3304940374787052,0.3244067796610169,0.5068052462261816,0.5111524163568774,0.5403556771545828,0.4977139591370196,0.4931846344485749,0.5204855842185129,0.5290561622464899,0.5184563758389261,0.5672703751617076,0.4226318045435062,0.0077755240027045,0.1098737936154417,0.1138694009713977,0.1285714285714285,0.0182648401826484,0.006269592476489,0.0081896551724137,0.6107566089334548,0.8579545454545454,0.0972972972972973,0.6743686190220312,0.298023314749113,0.7941327843540916,0.1994845360824742,0.7355415352260778,0.2491694352159468,0.345679012345679,0.2926829268292683,0.1846153846153846,0.1969796454366382,0.2086330935251798,0.6440129449838188,0.6536697247706422,0.7735849056603774,0.8012640449438202,0.7745664739884393,0.0417028670721112,98.43921675398188,0.6170798898071626,14.572235777578015,14.684447300771208,13.968023629125463,14.084061696658098,0.2647521074439206,0.6038855909336212,0.6814859926918392,0.5102770330652369,0.250035719388484,0.4331428571428571,0.4970491803278689,0.4129287598944591,0.0625803686240891,0.3904109589041096,0.3976744186046511,0.4385964912280701,0.0911558794113444,0.341692789968652,0.3438485804416404,0.9587155963302753,0.3314759251321617,0.3185344827586207,0.3211647109952195,0.790257104194858,0.4349442379182156,0.5555555555555556,0.1743589743589743,0.0731102850061957,0.4067796610169492,0.875,0.2602230483271375,0.2761904761904762,0.8448275862068966,0.2647951441578148,0.6275071633237822,0.0872534142640364,0.3739130434782609,0.3581183611532625,0.3199152542372881,0.6873839119874268,0.319636678200692,0.510762650343642,0.5294023584905658,0.4984598623853213,0.0945339318721943,0.1525938788799652,0.0043815301651499,0.1140093068821944,0.216017634092579,6.001880722593417,25.796822177146694,0.2004623089764993,False,,28.0,20.0,8.0,1630686,1610612760,2022,2021-22,False,4.0,1408.0,102.0,0.22517502500357195,14.070524495795516,104.86708616925645,112.40359897172236,23.0,61.0,80.0,,38.0,23.0,,,,0.5316903683059403,0.2481566246158673,13.914659825285394,0.5656292145621866,0.2669223965038578,112.55025395827474,112.55025395827474,-0.033976409168920696,-0.022981599612295345,0.15586467051012143,-0.03657305231569674,-0.017752961287910984,-0.1466549865523774,-7.683167789018285
